LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,UNEMPFORECAST,TOT,PC_LF,A,1998,15.17382356,
ESP,UNEMPFORECAST,TOT,PC_LF,A,1999,12.67037,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2000,11.19366577,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2001,10.52902177,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2002,11.45034142,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2003,11.48356804,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2004,10.96166894,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2005,9.146166963,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2006,8.452144688,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2007,8.232158325,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2008,11.25454275,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2009,17.85674365,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2010,19.85972383,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2011,21.39051638,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2012,24.78714964,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2013,26.09354197,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2014,24.44131508,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2015,22.05727897,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2016,19.6347062,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2017,17.22351757,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2018,15.25473706,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2019,14.10415782,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2020,15.53191677,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2021,15.35834005,
ESP,UNEMPFORECAST,TOT,PC_LF,A,2022,14.73524607,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1960,2.249733827,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1961,1.951606521,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1962,1.939046955,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1963,2.179870571,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1964,2.041012584,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1965,1.540277125,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1966,2.035711808,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1967,2.767833701,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1968,2.903708121,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1969,2.474980982,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1970,1.973059742,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1971,3.325822313,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1972,3.513813431,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1973,3.214913021,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1974,2.586132596,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1975,2.122617389,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1976,2.078572941,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1977,2.382067731,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1978,2.941408735,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1979,2.734226929,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1980,2.625458498,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1981,3.262251103,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1982,4.147795946,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1983,4.547112524,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1984,4.082629019,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1985,3.598579624,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1986,3.329418055,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1987,2.677708629,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1988,2.20479731,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1989,1.920206788,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1990,2.113823796,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1991,3.745728831,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1992,6.625433653,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1993,10.74335646,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1994,11.15274688,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1995,10.47517134,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1996,11.40307054,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1997,11.66519161,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1998,9.708046117,
SWE,UNEMPFORECAST,TOT,PC_LF,A,1999,8.19741469,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2000,6.748432257,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2001,5.833738015,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2002,5.952072772,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2003,6.565753314,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2004,7.373467275,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2005,7.651947096,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2006,7.055153032,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2007,6.12782913,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2008,6.184723238,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2009,8.306471609,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2010,8.578980529,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2011,7.770640739,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2012,7.961272868,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2013,8.016783445,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2014,7.925840875,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2015,7.397742299,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2016,6.942687332,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2017,6.670890645,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2018,6.32706855,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2019,6.780338714,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2020,8.311493936,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2021,8.381545476,
SWE,UNEMPFORECAST,TOT,PC_LF,A,2022,7.495767409,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1975,0.410102804,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1976,0.654294643,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1977,0.365732945,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1978,0.337689699,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1979,0.312478231,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1980,0.18614419,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1981,0.188167929,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1982,0.448475406,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1983,0.898836371,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1984,1.085107193,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1985,0.889256086,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1986,0.749710667,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1987,0.706152819,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1988,0.618050653,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1989,0.47382214,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1990,0.543413149,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1991,2.06275825,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1992,3.350740152,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1993,4.434785637,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1994,4.436720012,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1995,3.826633367,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1996,4.200978873,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1997,4.75301742,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1998,4.044673638,
CHE,UNEMPFORECAST,TOT,PC_LF,A,1999,3.435088397,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2000,3.134126601,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2001,2.773129357,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2002,3.522305594,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2003,4.764067869,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2004,5.057927785,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2005,5.062051502,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2006,4.581688308,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2007,4.157239893,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2008,3.89071423,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2009,4.762697176,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2010,4.804902596,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2011,4.408797604,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2012,4.49642119,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2013,4.748005341,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2014,4.824837479,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2015,4.809082198,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2016,4.916602223,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2017,4.791970547,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2018,4.720598117,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2019,4.386448115,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2020,4.824513607,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2021,5.43053128,
CHE,UNEMPFORECAST,TOT,PC_LF,A,2022,5.295676138,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1960,8.810784707,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1961,8.70229971,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1962,9.778031626,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1963,9.337159427,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1964,9.083716596,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1965,9.139596226,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1966,8.949716768,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1967,9.658400739,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1968,10.11979431,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1969,10.78439664,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1970,5.689181977,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1971,6.042758809,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1972,5.606054614,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1973,6.054811706,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1974,6.586052083,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1975,6.861304013,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1976,8.152758622,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1977,9.212035955,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1978,9.269647078,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1979,8.089478219,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1980,7.531731504,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1981,6.579148877,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1982,6.466222339,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1983,7.158314536,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1984,7.054848633,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1985,6.592031236,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1986,7.36472816,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1987,7.781342894,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1988,7.880411562,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1989,8.016227033,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1990,7.460140015,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1991,7.659992881,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1992,7.944346004,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1993,8.368108189,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1994,8.012737754,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1995,7.108770454,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1996,6.123602418,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1997,6.3183137,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1998,6.373051768,
TUR,UNEMPFORECAST,TOT,PC_LF,A,1999,7.154992485,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2000,5.996947245,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2001,7.803685611,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2002,9.764320906,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2003,9.925145893,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2004,9.687696698,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2005,9.458819291,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2006,8.99208278,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2007,9.114121184,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2008,9.982872734,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2009,12.98684757,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2010,11.06757461,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2011,9.081982093,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2012,8.369734102,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2013,8.993614153,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2014,9.896367621,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2015,10.30092853,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2016,10.90253241,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2017,10.91759552,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2018,10.93517804,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2019,13.72428411,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2020,13.13617066,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2021,14.00597505,
TUR,UNEMPFORECAST,TOT,PC_LF,A,2022,14.17990745,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1960,2.772259456,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1961,2.681456318,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1962,3.170841757,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1963,3.425725539,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1964,2.815424614,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1965,2.665708002,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1966,2.765429658,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1967,3.473617001,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1968,3.54764488,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1969,3.398965401,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1970,3.499316399,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1971,4.138470565,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1972,4.343215186,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1973,3.650959052,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1974,3.653055922,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1975,4.495920634,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1976,5.394238385,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1977,5.593820161,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1978,5.506194824,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1979,5.376172458,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1980,6.809253601,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1981,9.647354698,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1982,10.71648245,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1983,11.4713658,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1984,11.77352116,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1985,11.3576153,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1986,11.32442263,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1987,10.43339396,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1988,8.574434508,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1989,7.221456258,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1990,7.098653391,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1991,8.816840785,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1992,9.948345468,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1993,10.37643121,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1994,9.494322214,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1995,8.620826955,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1996,8.098743663,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1997,6.970443566,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1998,6.256286461,
GBR,UNEMPFORECAST,TOT,PC_LF,A,1999,5.978491275,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2000,5.45914243,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2001,5.099952913,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2002,5.187843008,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2003,5.013336924,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2004,4.754750995,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2005,4.8310613,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2006,5.424551267,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2007,5.332269941,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2008,5.686773834,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2009,7.614309706,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2010,7.870640337,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2011,8.110538539,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2012,7.967645965,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2013,7.608269457,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2014,6.179976662,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2015,5.384807313,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2016,4.893376377,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2017,4.402346924,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2018,4.080516274,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2019,3.827968655,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2020,4.472196007,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2021,5.381558559,
GBR,UNEMPFORECAST,TOT,PC_LF,A,2022,5.754837097,
USA,UNEMPFORECAST,TOT,PC_LF,A,1960,5.561643442,
USA,UNEMPFORECAST,TOT,PC_LF,A,1961,6.679449585,
USA,UNEMPFORECAST,TOT,PC_LF,A,1962,5.547695216,
USA,UNEMPFORECAST,TOT,PC_LF,A,1963,5.643426253,
USA,UNEMPFORECAST,TOT,PC_LF,A,1964,5.166906709,
USA,UNEMPFORECAST,TOT,PC_LF,A,1965,4.506162887,
USA,UNEMPFORECAST,TOT,PC_LF,A,1966,3.784539048,
USA,UNEMPFORECAST,TOT,PC_LF,A,1967,3.842175804,
USA,UNEMPFORECAST,TOT,PC_LF,A,1968,3.554061565,
USA,UNEMPFORECAST,TOT,PC_LF,A,1969,3.506800997,
USA,UNEMPFORECAST,TOT,PC_LF,A,1970,4.984937895,
USA,UNEMPFORECAST,TOT,PC_LF,A,1971,5.951522646,
USA,UNEMPFORECAST,TOT,PC_LF,A,1972,5.603697617,
USA,UNEMPFORECAST,TOT,PC_LF,A,1973,4.875630052,
USA,UNEMPFORECAST,TOT,PC_LF,A,1974,5.624660803,
USA,UNEMPFORECAST,TOT,PC_LF,A,1975,8.467097627,
USA,UNEMPFORECAST,TOT,PC_LF,A,1976,7.69434776,
USA,UNEMPFORECAST,TOT,PC_LF,A,1977,7.038415235,
USA,UNEMPFORECAST,TOT,PC_LF,A,1978,6.051928637,
USA,UNEMPFORECAST,TOT,PC_LF,A,1979,5.845368936,
USA,UNEMPFORECAST,TOT,PC_LF,A,1980,7.170589738,
USA,UNEMPFORECAST,TOT,PC_LF,A,1981,7.615609407,
USA,UNEMPFORECAST,TOT,PC_LF,A,1982,9.719266869,
USA,UNEMPFORECAST,TOT,PC_LF,A,1983,9.589481275,
USA,UNEMPFORECAST,TOT,PC_LF,A,1984,7.512503835,
USA,UNEMPFORECAST,TOT,PC_LF,A,1985,7.199794459,
USA,UNEMPFORECAST,TOT,PC_LF,A,1986,6.996443793,
USA,UNEMPFORECAST,TOT,PC_LF,A,1987,6.185502498,
USA,UNEMPFORECAST,TOT,PC_LF,A,1988,5.503860147,
USA,UNEMPFORECAST,TOT,PC_LF,A,1989,5.267364999,
USA,UNEMPFORECAST,TOT,PC_LF,A,1990,5.610350399,
USA,UNEMPFORECAST,TOT,PC_LF,A,1991,6.837885306,
USA,UNEMPFORECAST,TOT,PC_LF,A,1992,7.502916037,
USA,UNEMPFORECAST,TOT,PC_LF,A,1993,6.90996914,
USA,UNEMPFORECAST,TOT,PC_LF,A,1994,6.085999898,
USA,UNEMPFORECAST,TOT,PC_LF,A,1995,5.597934729,
USA,UNEMPFORECAST,TOT,PC_LF,A,1996,5.398294778,
USA,UNEMPFORECAST,TOT,PC_LF,A,1997,4.936623111,
USA,UNEMPFORECAST,TOT,PC_LF,A,1998,4.506046032,
USA,UNEMPFORECAST,TOT,PC_LF,A,1999,4.217967797,
USA,UNEMPFORECAST,TOT,PC_LF,A,2000,3.987132889,
USA,UNEMPFORECAST,TOT,PC_LF,A,2001,4.750389369,
USA,UNEMPFORECAST,TOT,PC_LF,A,2002,5.78171553,
USA,UNEMPFORECAST,TOT,PC_LF,A,2003,5.986539203,
USA,UNEMPFORECAST,TOT,PC_LF,A,2004,5.523039996,
USA,UNEMPFORECAST,TOT,PC_LF,A,2005,5.076780521,
USA,UNEMPFORECAST,TOT,PC_LF,A,2006,4.617465075,
USA,UNEMPFORECAST,TOT,PC_LF,A,2007,4.619105436,
USA,UNEMPFORECAST,TOT,PC_LF,A,2008,5.798497618,
USA,UNEMPFORECAST,TOT,PC_LF,A,2009,9.270849209,
USA,UNEMPFORECAST,TOT,PC_LF,A,2010,9.62280877,
USA,UNEMPFORECAST,TOT,PC_LF,A,2011,8.942958008,
USA,UNEMPFORECAST,TOT,PC_LF,A,2012,8.065393835,
USA,UNEMPFORECAST,TOT,PC_LF,A,2013,7.372598229,
USA,UNEMPFORECAST,TOT,PC_LF,A,2014,6.158009196,
USA,UNEMPFORECAST,TOT,PC_LF,A,2015,5.277789121,
USA,UNEMPFORECAST,TOT,PC_LF,A,2016,4.869153252,
USA,UNEMPFORECAST,TOT,PC_LF,A,2017,4.355360942,
USA,UNEMPFORECAST,TOT,PC_LF,A,2018,3.895981029,
USA,UNEMPFORECAST,TOT,PC_LF,A,2019,3.669751418,
USA,UNEMPFORECAST,TOT,PC_LF,A,2020,8.055156797,
USA,UNEMPFORECAST,TOT,PC_LF,A,2021,5.625604627,
USA,UNEMPFORECAST,TOT,PC_LF,A,2022,4.300919379,
BRA,UNEMPFORECAST,TOT,PC_LF,A,1995,4.642930651,
BRA,UNEMPFORECAST,TOT,PC_LF,A,1996,5.426099956,
BRA,UNEMPFORECAST,TOT,PC_LF,A,1997,5.676545676,
BRA,UNEMPFORECAST,TOT,PC_LF,A,1998,7.590437873,
BRA,UNEMPFORECAST,TOT,PC_LF,A,1999,7.593149368,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2000,7.093112297,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2001,11.25873864,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2002,11.67678544,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2003,10.80251163,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2004,10.11105823,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2005,10.50617446,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2006,9.617162943,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2007,9.320825773,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2008,8.333035204,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2009,9.41960483,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2010,8.678761903,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2011,7.937918976,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2012,7.345244635,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2013,7.125209341,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2014,6.817321524,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2015,8.515865982,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2016,11.50462075,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2017,12.74098327,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2018,12.25889096,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2019,11.86910602,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2020,13.46940053,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2021,14.03741817,
BRA,UNEMPFORECAST,TOT,PC_LF,A,2022,12.90860712,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1986,12.33543677,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1987,11.135819,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1988,9.929800253,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1989,8.062251257,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1990,7.918561845,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1991,8.318749783,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1992,6.803368753,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1993,6.685008732,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1994,7.976634393,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1995,7.454739503,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1996,6.451807851,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1997,6.242132129,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1998,6.553697623,
CHL,UNEMPFORECAST,TOT,PC_LF,A,1999,10.34605405,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2000,9.855060449,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2001,10.04047425,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2002,9.990796061,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2003,9.723340884,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2004,10.20525171,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2005,9.414487686,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2006,7.953266846,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2007,7.283723865,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2008,7.949966263,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2009,9.873520134,
CHL,UNEMPFORECAST,TOT,PC_LF,A,2010,8.299801132,
